Data;Nr. Operações;Volume;Média;Fator Diário;Mínima;Máxima;Moda;Dsv Pdr;Taxa SELIC
2014-03-06;7;2176250,93;10,55;1,00039809;-;-;-;-;10,65%
2014-03-07;8;2235265,59;10,55;1,00039809;-;-;-;-;10,65%
2014-03-10;7;2260149,81;10,55;1,00039809;-;-;-;-;10,65%
2014-03-11;9;2292883,32;10,55;1,00039809;-;-;-;-;10,65%
2014-03-12;9;2287609,24;10,55;1,00039809;-;-;-;-;10,65%
2014-03-13;8;2214705,65;10,55;1,00039809;-;-;-;-;10,65%
2014-03-14;7;2182055,36;10,55;1,00039809;-;-;-;-;10,65%
2014-03-17;8;2134443,35;10,55;1,00039809;-;-;-;-;10,65%
2014-03-18;9;2160694,81;10,55;1,00039809;-;-;-;-;10,65%
2014-03-19;10;2155821,89;10,59;1,00039952;10,45;10,59;10,57;0,01382;10,65%
2014-03-20;10;2133936,51;10,59;1,00039952;10,45;10,59;10,57;0,016882;10,65%
2014-03-21;10;2125413,51;10,59;1,00039952;10,45;10,59;10,57;0,012166;10,65%
2014-03-24;11;2130184,08;10,59;1,00039952;10,45;10,59;10,57;0,013528;10,65%
2014-03-25;11;2140550,08;10,59;1,00039952;10,45;10,59;10,5;0,018028;10,65%
2014-03-26;11;2113424,2;10,59;1,00039952;10,45;10,59;10,57;0,015748;10,65%
2014-03-27;9;2059769,93;10,55;1,00039809;-;-;-;-;10,65%
2014-03-28;7;2046396,37;10,55;1,00039809;-;-;-;-;10,65%
2014-03-31;7;1995100,84;10,55;1,00039809;-;-;-;-;10,65%
2014-04-01;8;1953912,2;10,55;1,00039809;-;-;-;-;10,65%
2014-04-02;4;1995794,02;10,55;1,00039809;-;-;-;-;10,65%
2014-04-03;5;2107630,66;10,8;1,00040705;-;-;-;-;10,90%
2014-04-04;4;2096623,75;10,8;1,00040705;-;-;-;-;10,90%
2014-04-07;5;2101533,8;10,8;1,00040705;-;-;-;-;10,90%
2014-04-08;5;2074842,24;10,8;1,00040705;-;-;-;-;10,90%
2014-04-09;6;2070190,75;10,8;1,00040705;-;-;-;-;10,90%
2014-04-10;7;2053468,26;10,8;1,00040705;-;-;-;-;10,90%
2014-04-11;5;2011447,53;10,8;1,00040705;-;-;-;-;10,90%
2014-04-14;7;2010435,81;10,8;1,00040705;-;-;-;-;10,90%
2014-04-15;6;1973982,14;10,8;1,00040705;-;-;-;-;10,90%
2014-04-16;5;1927777,9;10,8;1,00040705;-;-;-;-;10,90%
2014-04-17;5;1904639,89;10,8;1,00040705;-;-;-;-;10,90%
2014-04-22;4;1898633,87;10,8;1,00040705;-;-;-;-;10,90%
2014-04-23;6;1903638,74;10,8;1,00040705;-;-;-;-;10,90%
2014-04-24;5;1868119,19;10,8;1,00040705;-;-;-;-;10,90%
2014-04-25;6;1859306,17;10,8;1,00040705;-;-;-;-;10,90%
2014-04-28;6;1818476,82;10,8;1,00040705;-;-;-;-;10,90%
2014-04-29;5;1841214,97;10,8;1,00040705;-;-;-;-;10,90%
2014-04-30;5;1790472,55;10,8;1,00040705;-;-;-;-;10,90%
2014-05-02;4;1775156,53;10,8;1,00040705;-;-;-;-;10,90%
2014-05-05;4;1908467,52;10,8;1,00040705;-;-;-;-;10,90%
2014-05-06;7;2036485,85;10,8;1,00040705;-;-;-;-;10,90%
2014-05-07;6;2010779,35;10,8;1,00040705;-;-;-;-;10,90%
2014-05-08;6;2008654,32;10,8;1,00040705;-;-;-;-;10,90%
2014-05-09;6;1993920,01;10,8;1,00040705;-;-;-;-;10,90%
2014-05-12;6;2001847,17;10,8;1,00040705;-;-;-;-;10,90%
2014-05-13;7;1995374,93;10,8;1,00040705;-;-;-;-;10,90%
2014-05-14;6;1937408,91;10,8;1,00040705;-;-;-;-;10,90%
2014-05-15;5;1878478,95;10,8;1,00040705;-;-;-;-;10,90%
2014-05-16;6;1860320,89;10,8;1,00040705;-;-;-;-;10,90%
2014-05-19;6;1851142,98;10,8;1,00040705;-;-;-;-;10,90%
2014-05-20;6;1847918,62;10,8;1,00040705;-;-;-;-;10,90%
2014-05-21;6;1841627,89;10,8;1,00040705;-;-;-;-;10,90%
2014-05-22;5;1797558,15;10,8;1,00040705;-;-;-;-;10,90%
2014-05-23;5;1783513,19;10,8;1,00040705;-;-;-;-;10,90%
2014-05-26;4;1777977,12;10,8;1,00040705;-;-;-;-;10,90%
2014-05-27;7;1749373,09;10,8;1,00040705;-;-;-;-;10,90%
2014-05-28;7;1745216,22;10,8;1,00040705;-;-;-;-;10,90%
2014-05-29;7;1783799,21;10,8;1,00040705;-;-;-;-;10,90%
2014-05-30;7;1744808,68;10,8;1,00040705;-;-;-;-;10,90%
2014-06-02;7;1686568,85;10,8;1,00040705;-;-;-;-;10,90%
2014-06-03;5;1819263,88;10,8;1,00040705;-;-;-;-;10,90%
2014-06-04;5;1917008,29;10,8;1,00040705;-;-;-;-;10,90%
2014-06-05;8;2013781,35;10,8;1,00040705;-;-;-;-;10,90%
2014-06-06;7;1999684,59;10,8;1,00040705;-;-;-;-;10,90%
2014-06-09;10;2011962,05;10,84;1,00040849;10,7;11,05;10,7;0,021331;10,90%
2014-06-10;6;1916754,77;10,8;1,00040705;-;-;-;-;10,90%
2014-06-11;7;1906407,58;10,8;1,00040705;-;-;-;-;10,90%
2014-06-12;8;1898491,78;10,8;1,00040705;-;-;-;-;10,90%
2014-06-13;6;1869304,4;10,8;1,00040705;-;-;-;-;10,90%
2014-06-16;6;1849800,45;10,8;1,00040705;-;-;-;-;10,90%
2014-06-17;7;1850114,81;10,8;1,00040705;-;-;-;-;10,90%
2014-06-18;6;1844263,4;10,8;1,00040705;-;-;-;-;10,90%
2014-06-20;6;1854464,02;10,8;1,00040705;-;-;-;-;10,90%
2014-06-23;6;1802537,99;10,8;1,00040705;-;-;-;-;10,90%
2014-06-24;7;1810034,7;10,8;1,00040705;-;-;-;-;10,90%
2014-06-25;7;1801988,11;10,8;1,00040705;-;-;-;-;10,90%
2014-06-26;8;1795284,98;10,8;1,00040705;-;-;-;-;10,90%
2014-06-27;7;1782156,38;10,8;1,00040705;-;-;-;-;10,90%
2014-06-30;6;1762532,24;10,8;1,00040705;-;-;-;-;10,90%
2014-07-01;7;1785927,36;10,8;1,00040705;-;-;-;-;10,90%
2014-07-02;6;1922961,24;10,8;1,00040705;-;-;-;-;10,90%
2014-07-03;6;2127699,67;10,8;1,00040705;-;-;-;-;10,90%
2014-07-04;6;2126817,74;10,8;1,00040705;-;-;-;-;10,90%
2014-07-07;7;2101197,82;10,8;1,00040705;-;-;-;-;10,90%
2014-07-08;7;2135857,13;10,8;1,00040705;-;-;-;-;10,90%
2014-07-09;7;2096973,72;10,8;1,00040705;-;-;-;-;10,90%
2014-07-10;7;2089165,01;10,8;1,00040705;-;-;-;-;10,90%
2014-07-11;8;2091638,38;10,8;1,00040705;-;-;-;-;10,90%
2014-07-14;8;2081528,08;10,8;1,00040705;-;-;-;-;10,90%
2014-07-15;8;2027018,17;10,8;1,00040705;-;-;-;-;10,90%
2014-07-16;7;2035786,96;10,8;1,00040705;-;-;-;-;10,90%
2014-07-17;7;2030346,93;10,8;1,00040705;-;-;-;-;10,90%
2014-07-18;7;2025393,55;10,8;1,00040705;-;-;-;-;10,90%
2014-07-21;8;2068631,859;10,8;1,00040705;-;-;-;-;10,90%
2014-07-22;8;2117919,04;10,8;1,00040705;-;-;-;-;10,90%
2014-07-23;8;2074144,08;10,8;1,00040705;-;-;-;-;10,90%
2014-07-24;8;2072525,88;10,8;1,00040705;-;-;-;-;10,90%
2014-07-25;8;1943764,34;10,8;1,00040705;-;-;-;-;10,90%
2014-07-28;7;1978058,51;10,8;1,00040705;-;-;-;-;10,90%
2014-07-29;7;1959396,99;10,8;1,00040705;-;-;-;-;10,90%
2014-07-30;8;1914941,44;10,8;1,00040705;-;-;-;-;10,90%
2014-07-31;8;1885795,44;10,8;1,00040705;-;-;-;-;10,90%
2014-08-01;7;1867991,72;10,8;1,00040705;-;-;-;-;10,90%
2014-08-04;6;2021242,26;10,81;1,00040741;-;-;-;-;10,90%
2014-08-05;7;2135432,17;10,81;1,00040741;-;-;-;-;10,90%
2014-08-06;7;2124362,8;10,81;1,00040741;-;-;-;-;10,90%
2014-08-07;7;2107835,55;10,81;1,00040741;-;-;-;-;10,90%
2014-08-08;8;2130425,44;10,81;1,00040741;-;-;-;-;10,90%
2014-08-11;6;2105564,98;10,81;1,00040741;-;-;-;-;10,90%
2014-08-12;7;2104685,66;10,81;1,00040741;-;-;-;-;10,90%
2014-08-13;8;2085321,25;10,81;1,00040741;-;-;-;-;10,90%
2014-08-14;8;2088884,98;10,81;1,00040741;-;-;-;-;10,90%
2014-08-15;5;2013993,87;10,82;1,00040777;-;-;-;-;10,91%
2014-08-18;8;2027195,66;10,81;1,00040741;-;-;-;-;10,90%
2014-08-19;9;2045600,11;10,81;1,00040741;-;-;-;-;10,90%
2014-08-20;10;2020347,61;10,84;1,00040849;10,7;10,84;10,7;0,017833;10,91%
2014-08-21;9;2019772,52;10,82;1,00040777;-;-;-;-;10,91%
2014-08-22;9;1989298,3;10,81;1,00040741;-;-;-;-;10,90%
2014-08-25;10;2047243,44;10,84;1,00040849;10,7;10,84;10,7;0,019723;10,90%
2014-08-26;10;2028321,92;10,84;1,00040849;10,7;10,84;10,7;0,018276;10,90%
2014-08-27;8;1954683,51;10,81;1,00040741;-;-;-;-;10,90%
2014-08-28;10;1910044,05;10,84;1,00040849;10,7;10,84;10,7;0,017205;10,90%
2014-08-29;5;1829912,51;10,81;1,00040741;-;-;-;-;10,90%
2014-09-01;8;1828288,94;10,81;1,00040741;-;-;-;-;10,90%
2014-09-02;8;1987435,41;10,81;1,00040741;-;-;-;-;10,90%
2014-09-03;8;2107952,1;10,81;1,00040741;-;-;-;-;10,90%
2014-09-04;8;2129252,57;10,81;1,00040741;-;-;-;-;10,90%
2014-09-05;5;2109175,2;10,81;1,00040741;-;-;-;-;10,90%
2014-09-08;5;2100441,53;10,81;1,00040741;-;-;-;-;10,90%
2014-09-09;8;2105209,01;10,81;1,00040741;-;-;-;-;10,90%
2014-09-10;10;2125242,3;10,84;1,00040849;10,7;10,84;10,7;0,011747;10,90%
2014-09-11;8;2064309,17;10,81;1,00040741;-;-;-;-;10,90%
2014-09-12;8;2066373,74;10,81;1,00040741;-;-;-;-;10,90%
2014-09-15;7;1982608,05;10,81;1,00040741;-;-;-;-;10,90%
2014-09-16;8;2015111,62;10,81;1,00040741;-;-;-;-;10,90%
2014-09-17;9;2024455,39;10,81;1,00040741;-;-;-;-;10,90%
2014-09-18;9;1997064,13;10,81;1,00040741;-;-;-;-;10,90%
2014-09-19;9;1976739,95;10,81;1,00040741;-;-;-;-;10,90%
2014-09-22;9;2000933,7;10,81;1,00040741;-;-;-;-;10,90%
2014-09-23;10;2009808,9;10,84;1,00040849;10,7;10,84;10,7;0,010344;10,90%
2014-09-24;10;1986183,61;10,84;1,00040849;10,7;10,84;10,7;0,010536;10,90%
2014-09-25;11;2010350,35;10,84;1,00040849;10,7;11;10,7;0,027386;10,90%
2014-09-26;9;1972884,22;10,81;1,00040741;-;-;-;-;10,90%
2014-09-29;6;1936686,02;10,81;1,00040741;-;-;-;-;10,90%
2014-09-30;7;1881271,25;10,81;1,00040741;-;-;-;-;10,90%
2014-10-01;7;1872415,35;10,81;1,00040741;-;-;-;-;10,90%
2014-10-02;9;2086863,36;10,81;1,00040741;-;-;-;-;10,90%
2014-10-03;9;2213871,04;10,81;1,00040741;-;-;-;-;10,90%
2014-10-06;9;2187785,57;10,81;1,00040741;-;-;-;-;10,90%
2014-10-07;10;2221343,06;10,84;1,00040849;10,7;11;10,7;0,026646;10,90%
2014-10-08;10;2205633;10,84;1,00040849;10,7;11;10,7;0,026608;10,90%
2014-10-09;10;2179293,78;10,84;1,00040849;10,7;11;10,7;0,026533;10,90%
2014-10-10;10;2162820,64;10,84;1,00040849;10,7;11;10,7;0,025846;10,90%
2014-10-13;9;2135875,45;10,81;1,00040741;-;-;-;-;10,90%
2014-10-14;10;2155609,06;10,84;1,00040849;10,7;11;10,81;0,028983;10,90%
2014-10-15;8;2096356,53;10,81;1,00040741;-;-;-;-;10,90%
2014-10-16;11;2133016,84;10,84;1,00040849;10,7;11;10,7;0,030116;10,90%
2014-10-17;10;2104306,12;10,84;1,00040849;10,7;11;10,81;0,02936;10,90%
2014-10-20;10;2099886,18;10,84;1,00040849;10,7;11;10,81;0,029172;10,90%
2014-10-21;12;2106193,37;10,84;1,00040849;10,7;11;10,81;0,029715;10,90%
2014-10-22;11;2102099,48;10,84;1,00040849;10,7;11;10,81;0,029866;10,90%
2014-10-23;12;2058405,71;10,84;1,00040849;10,7;11;10,81;0,026608;10,90%
2014-10-24;11;2063352,33;10,84;1,00040849;10,7;11;10,81;0,029547;10,90%
2014-10-27;10;2043386,1;10,84;1,00040849;10,7;11;10,81;0,029698;10,90%
2014-10-28;12;2054080,94;10,84;1,00040849;10,7;11;10,81;0,029933;10,90%
2014-10-29;13;2084219,25;10,84;1,00040849;10,7;11;10,81;0,03005;10,90%
2014-10-30;11;2009167,51;11,09;1,00041743;10,95;11,25;10,95;0,02924;11,15%
2014-10-31;9;1938560,24;11,06;1,00041636;-;-;-;-;11,15%
2014-11-03;7;1872270,52;11,06;1,00041636;-;-;-;-;11,15%
2014-11-04;9;2089206,72;11,06;1,00041636;-;-;-;-;11,15%
2014-11-05;11;2213824,58;11,09;1,00041743;10,95;11,25;10,95;0,028758;11,15%
2014-11-06;11;2213647,13;11,09;1,00041743;10,95;11,25;10,95;0,028792;11,15%
2014-11-07;11;2185526,43;11,09;1,00041743;10,95;11,25;10,95;0,028601;11,15%
2014-11-10;11;2194662,23;11,09;1,00041743;10,95;11,25;10,95;0,028054;11,15%
2014-11-11;10;2211973,28;11,09;1,00041743;10,95;11,25;10,95;0,028531;11,15%
2014-11-12;12;2158843,87;11,09;1,00041743;10,95;11,25;10,95;0,030166;11,15%
2014-11-13;12;2110763,06;11,09;1,00041743;10,95;11,25;10,95;0,029967;11,15%
2014-11-14;11;2164062,49;11,09;1,00041743;10,95;11,45;10,95;0,077032;11,15%
2014-11-17;11;2106042,39;11,09;1,00041743;10,95;11,45;10,95;0,077962;11,15%
2014-11-18;12;2029333,52;11,09;1,00041743;10,95;11,09;10,95;0,014457;11,15%
2014-11-19;12;2109279,08;11,09;1,00041743;10,95;11,45;10,95;0,078243;11,15%
2014-11-20;12;2090234,98;11,09;1,00041743;10,95;11,45;10,95;0,078568;11,15%
2014-11-21;10;2071709,19;11,09;1,00041743;10,95;11,45;10,95;0,078524;11,15%
2014-11-24;11;2080184,76;11,09;1,00041743;10,95;11,45;10,95;0,078326;11,15%
2014-11-25;11;2080849,73;11,09;1,00041743;10,95;11,45;10,95;0,078371;11,15%
2014-11-26;11;2099168,46;11,09;1,00041743;10,95;11,45;10,95;0,078083;11,15%
2014-11-27;11;2013187,18;11,09;1,00041743;10,95;11,45;10,95;0,079385;11,15%
2014-11-28;9;1887472,64;11,06;1,00041636;-;-;-;-;11,15%
2014-12-01;9;1868415,57;11,06;1,00041636;-;-;-;-;11,15%
2014-12-02;7;2014991,51;11,06;1,00041636;-;-;-;-;11,15%
2014-12-03;10;2208908,81;11,09;1,00041743;10,95;11,09;10,95;0,008124;11,15%
2014-12-04;10;2285918,81;11,59;1,00043526;11,35;11,95;11,45;0,074907;11,65%
2014-12-05;11;2206042,57;11,59;1,00043526;11,35;11,95;11,45;0,047138;11,65%
2014-12-08;10;2198263,78;11,59;1,00043526;11,35;11,95;11,45;0,057593;11,65%
2014-12-09;7;2137511,14;11,57;1,00043455;-;-;-;-;11,65%
2014-12-10;9;2156010,44;11,57;1,00043455;-;-;-;-;11,65%
2014-12-11;10;2132653,58;11,59;1,00043526;11,45;11,59;11,45;0,00922;11,65%
2014-12-12;12;2357743,57;11,59;1,00043526;11,35;11,95;11,45;0,063063;11,65%
2014-12-15;10;2349914,03;11,59;1,00043526;11,35;11,95;11,45;0,06975;11,65%
2014-12-16;10;2363789,18;11,59;1,00043526;11,35;11,95;11,45;0,062024;11,65%
2014-12-17;12;2329727,76;11,59;1,00043526;11,35;11,95;11,45;0,056569;11,65%
2014-12-18;11;2316253,31;11,59;1,00043526;11,35;11,95;11,56;0,057131;11,65%
2014-12-19;10;2322187,14;11,59;1,00043526;11,35;11,59;11,45;0,017205;11,65%
2014-12-22;10;2336561,33;11,59;1,00043526;11,35;11,59;11,45;0,017088;11,65%
2014-12-23;9;2305415,42;11,57;1,00043455;-;-;-;-;11,65%
2014-12-24;5;2219467,48;11,57;1,00043455;-;-;-;-;11,65%
2014-12-26;8;2300225,87;11,57;1,00043455;-;-;-;-;11,65%
2014-12-29;10;2318403,78;11,59;1,00043526;11,35;11,95;11,45;0,024698;11,65%
2014-12-30;7;2221738,78;11,57;1,00043455;-;-;-;-;11,65%
2014-12-31;8;2228983,39;11,57;1,00043455;-;-;-;-;11,65%
2015-01-02;7;2208730,92;11,57;1,00043455;-;-;-;-;11,65%
2015-01-05;8;2373077,81;11,57;1,00043455;-;-;-;-;11,65%
2015-01-06;7;2494521,51;11,57;1,00043455;-;-;-;-;11,65%
2015-01-07;8;2495470,29;11,57;1,00043455;-;-;-;-;11,65%
2015-01-08;9;2484198,32;11,57;1,00043455;-;-;-;-;11,65%
2015-01-09;8;2485848,78;11,57;1,00043455;-;-;-;-;11,65%
2015-01-12;8;2463486,44;11,57;1,00043455;-;-;-;-;11,65%
2015-01-13;9;2470856,51;11,57;1,00043455;-;-;-;-;11,65%
2015-01-14;9;2436159,7;11,57;1,00043455;-;-;-;-;11,65%
2015-01-15;6;2371018,54;11,57;1,00043455;-;-;-;-;11,65%
2015-01-16;9;2378915,2;11,57;1,00043455;-;-;-;-;11,65%
2015-01-19;9;2373388,33;11,57;1,00043455;-;-;-;-;11,65%
2015-01-20;8;2305451,76;11,57;1,00043455;-;-;-;-;11,65%
2015-01-21;9;2313753,49;11,57;1,00043455;-;-;-;-;11,65%
2015-01-22;10;2319752,04;12,09;1,00045301;11,5;12,09;11,95;0,034409;12,15%
2015-01-23;9;2285568,28;12,08;1,00045265;-;-;-;-;12,15%
2015-01-26;7;2241216,3;12,08;1,00045265;-;-;-;-;12,15%
2015-01-27;7;2220334,2;12,08;1,00045265;-;-;-;-;12,15%
2015-01-28;8;2207720,96;12,08;1,00045265;-;-;-;-;12,15%
2015-01-29;7;2175359,89;12,08;1,00045265;-;-;-;-;12,15%
2015-01-30;6;2151526,9;12,08;1,00045265;-;-;-;-;12,15%
2015-02-02;6;2158226,99;12,08;1,00045265;-;-;-;-;12,15%
2015-02-03;7;2291877,52;12,09;1,00045301;-;-;-;-;12,15%
2015-02-04;7;2419263,11;12,09;1,00045301;-;-;-;-;12,15%
2015-02-05;7;2401570,32;12,09;1,00045301;-;-;-;-;12,15%
2015-02-06;7;2385041,66;12,09;1,00045301;-;-;-;-;12,15%
2015-02-09;7;2366241,12;12,09;1,00045301;-;-;-;-;12,15%
2015-02-10;8;2363698,38;12,09;1,00045301;-;-;-;-;12,15%
2015-02-11;10;2356349,44;12,09;1,00045301;10,8;12,09;11,95;0,057175;12,15%
2015-02-12;8;2343668,62;12,09;1,00045301;-;-;-;-;12,15%
2015-02-13;7;2306512,41;12,09;1,00045301;-;-;-;-;12,15%
2015-02-18;6;2266987,16;12,09;1,00045301;-;-;-;-;12,15%
2015-02-19;8;2285530,2;12,09;1,00045301;-;-;-;-;12,15%
2015-02-20;7;2214691,15;12,09;1,00045301;-;-;-;-;12,15%
2015-02-23;9;2246858,5;12,09;1,00045301;-;-;-;-;12,15%
2015-02-24;9;2232917,69;12,09;1,00045301;-;-;-;-;12,15%
2015-02-25;9;2212628,12;12,09;1,00045301;-;-;-;-;12,15%
2015-02-26;9;2182989,54;12,09;1,00045301;-;-;-;-;12,15%
2015-02-27;8;2124244,29;12,09;1,00045301;-;-;-;-;12,15%
2015-03-02;8;2122031,07;12,09;1,00045301;-;-;-;-;12,15%
2015-03-03;8;2265647,38;12,09;1,00045301;-;-;-;-;12,15%
2015-03-04;8;2359445,28;12,09;1,00045301;-;-;-;-;12,15%
2015-03-05;8;2349244,63;12,6;1,00047103;-;-;-;-;12,65%
2015-03-06;8;2330004,02;12,6;1,00047103;-;-;-;-;12,65%
2015-03-09;9;2309061,5;12,6;1,00047103;-;-;-;-;12,65%
2015-03-10;9;2301620,33;12,6;1,00047103;-;-;-;-;12,65%
2015-03-11;9;2265650,55;12,6;1,00047103;-;-;-;-;12,65%
2015-03-12;11;2169801,41;12,6;1,00047103;11,25;12,6;12,45;0,093493;12,65%
2015-03-13;9;2123038,48;12,6;1,00047103;-;-;-;-;12,65%
2015-03-16;11;2097566,713;12,6;1,00047103;11,25;12,6;12,45;0,095021;12,65%
2015-03-17;11;2304987,46;12,6;1,00047103;11,25;12,65;12,45;0,09194;12,65%
2015-03-18;10;2081603,31;12,6;1,00047103;11,25;12,6;12,45;0,095021;12,65%
2015-03-19;10;2085869,76;12,6;1,00047103;11,25;12,6;12,45;0,095273;12,65%
2015-03-20;10;2243538,51;12,6;1,00047103;11,97;12,65;12,45;0,036837;12,65%
2015-03-23;10;2540113,05;12,61;1,00047138;11,97;12,65;12,45;0,038092;12,65%
2015-03-24;10;2531072,56;12,61;1,00047138;11,97;12,65;12,45;0,037829;12,65%
2015-03-25;10;2499796,01;12,61;1,00047138;11,97;12,65;12,45;0,037497;12,65%
2015-03-26;10;2270022,16;12,61;1,00047138;11,97;12,65;12,45;0,036497;12,65%
2015-03-27;10;2254136,75;12,61;1,00047138;11,97;12,65;12,45;0,03662;12,65%
2015-03-30;8;1937175,23;12,6;1,00047103;-;-;-;-;12,65%
2015-03-31;8;1869237,27;12,6;1,00047103;-;-;-;-;12,65%
2015-04-01;8;2003498,11;12,6;1,00047103;-;-;-;-;12,65%
2015-04-02;9;2650337,67;12,6;1,00047103;-;-;-;-;12,65%
2015-04-06;9;2769178,51;12,6;1,00047103;-;-;-;-;12,65%
2015-04-07;9;2432003,82;12,6;1,00047103;-;-;-;-;12,65%
2015-04-08;10;2368540,14;12,6;1,00047103;11,97;12,65;12,45;0,035086;12,65%
2015-04-09;11;2459315,98;12,6;1,00047103;11,97;12,65;12,45;0,038393;12,65%
2015-04-10;10;2438786,38;12,6;1,00047103;11,97;12,65;12,45;0,038691;12,65%
2015-04-13;10;2331509,48;12,6;1,00047103;11,97;12,65;12,5;0,03838;12,65%
2015-04-14;9;2007182,92;12,6;1,00047103;-;-;-;-;12,65%
2015-04-15;8;1951055,11;12,6;1,00047103;-;-;-;-;12,65%
2015-04-16;9;1964382,42;12,6;1,00047103;-;-;-;-;12,65%
2015-04-17;9;1973152,28;12,6;1,00047103;-;-;-;-;12,65%
2015-04-20;9;1904818,908;12,6;1,00047103;-;-;-;-;12,65%
2015-04-22;9;1915840,33;12,6;1,00047103;-;-;-;-;12,65%
2015-04-23;8;1868545,44;12,6;1,00047103;-;-;-;-;12,65%
2015-04-24;9;2090944,19;12,6;1,00047103;-;-;-;-;12,65%
2015-04-27;8;1833545,19;12,61;1,00047138;-;-;-;-;12,66%
2015-04-28;9;1832925,27;12,62;1,00047173;-;-;-;-;12,67%
2015-04-29;9;1782584,11;12,62;1,00047173;-;-;-;-;12,67%
2015-04-30;7;1727234,56;13,11;1,00048897;-;-;-;-;13,15%
2015-05-04;8;1704137,52;13,11;1,00048897;-;-;-;-;13,15%
2015-05-05;9;2024096,71;13,13;1,00048967;-;-;-;-;13,15%
2015-05-06;11;2133136,45;13,13;1,00048967;12,35;13,15;12,95;0,044136;13,15%
2015-05-07;8;1894406,34;13,13;1,00048967;-;-;-;-;13,15%
2015-05-08;10;2125631,24;13,13;1,00048967;12,45;13,15;12,95;0,04046;13,15%
2015-05-11;8;2074824,15;13,13;1,00048967;-;-;-;-;13,15%
2015-05-12;9;2064364,11;13,13;1,00048967;-;-;-;-;13,15%
2015-05-13;10;2036661,37;13,13;1,00048967;11,33;13,15;12,95;0,047655;13,15%
2015-05-14;10;2048008,55;13,13;1,00048967;11,33;13,15;12,95;0,048456;13,15%
2015-05-15;9;1819973,4;13,13;1,00048967;-;-;-;-;13,15%
2015-05-18;9;1797845,26;13,13;1,00048967;-;-;-;-;13,15%
2015-05-19;10;1796656,17;13,13;1,00048967;11,33;13,13;12,95;0,052972;13,15%
2015-05-20;7;1758723,91;13,13;1,00048967;-;-;-;-;13,15%
2015-05-21;6;1742598,79;13,13;1,00048967;-;-;-;-;13,15%
2015-05-22;8;1747447,5;13,13;1,00048967;-;-;-;-;13,15%
2015-05-25;8;1752804,33;13,13;1,00048967;-;-;-;-;13,15%
2015-05-26;8;1742920,12;13,13;1,00048967;-;-;-;-;13,15%
2015-05-27;9;1700415,49;13,13;1,00048967;-;-;-;-;13,15%
2015-05-28;8;1684029,24;13,13;1,00048967;-;-;-;-;13,15%
2015-05-29;7;1675388,02;13,13;1,00048967;-;-;-;-;13,15%
2015-06-01;8;1697816,49;13,13;1,00048967;-;-;-;-;13,15%
2015-06-02;9;1841241,05;13,13;1,00048967;-;-;-;-;13,15%
2015-06-03;7;1924039,44;13,13;1,00048967;-;-;-;-;13,15%
2015-06-05;6;1895350,15;13,64;1,00050753;-;-;-;-;13,65%
2015-06-08;7;1889488,17;13,64;1,00050753;-;-;-;-;13,65%
2015-06-09;8;1902416,76;13,64;1,00050753;-;-;-;-;13,65%
2015-06-10;8;1866252,73;13,64;1,00050753;-;-;-;-;13,65%
2015-06-11;9;1853277,02;13,64;1,00050753;-;-;-;-;13,65%
2015-06-12;7;1787472,7;13,64;1,00050753;-;-;-;-;13,65%
2015-06-15;9;1801287,03;13,64;1,00050753;-;-;-;-;13,65%
2015-06-16;9;1797138,14;13,64;1,00050753;-;-;-;-;13,65%
2015-06-17;8;1742642,79;13,64;1,00050753;-;-;-;-;13,65%
2015-06-18;9;1737992,6;13,64;1,00050753;-;-;-;-;13,65%
2015-06-19;8;1695891,27;13,64;1,00050753;-;-;-;-;13,65%
2015-06-22;7;1659929,66;13,64;1,00050753;-;-;-;-;13,65%
2015-06-23;6;1658426,94;13,64;1,00050753;-;-;-;-;13,65%
2015-06-24;7;1640537,92;13,64;1,00050753;-;-;-;-;13,65%
2015-06-25;8;1630520,51;13,64;1,00050753;-;-;-;-;13,65%
2015-06-26;7;1586537,28;13,64;1,00050753;-;-;-;-;13,65%
2015-06-29;7;1593382,56;13,64;1,00050753;-;-;-;-;13,65%
2015-06-30;6;1582137,88;13,64;1,00050753;-;-;-;-;13,65%
2015-07-01;7;1570261,88;13,64;1,00050753;-;-;-;-;13,65%
2015-07-02;7;1733031,18;13,64;1,00050753;-;-;-;-;13,65%
2015-07-03;7;1965739,2;13,64;1,00050753;-;-;-;-;13,65%
2015-07-06;7;1983908,73;13,64;1,00050753;-;-;-;-;13,65%
2015-07-07;7;1958888,59;13,64;1,00050753;-;-;-;-;13,65%
2015-07-08;6;1911611,72;13,64;1,00050753;-;-;-;-;13,65%
2015-07-09;6;1916706,5;13,64;1,00050753;-;-;-;-;13,65%
2015-07-10;7;1915867,56;13,64;1,00050753;-;-;-;-;13,65%
2015-07-13;7;1864966,27;13,64;1,00050753;-;-;-;-;13,65%
2015-07-14;7;1836209,95;13,64;1,00050753;-;-;-;-;13,65%
2015-07-15;7;1795364,35;13,64;1,00050753;-;-;-;-;13,65%
2015-07-16;7;1781571,64;13,64;1,00050753;-;-;-;-;13,65%
2015-07-17;7;1773543,53;13,64;1,00050753;-;-;-;-;13,65%
2015-07-20;7;1738388,49;13,64;1,00050753;-;-;-;-;13,65%
2015-07-21;7;1728518,11;13,64;1,00050753;-;-;-;-;13,65%
2015-07-22;7;1743864,48;13,64;1,00050753;-;-;-;-;13,65%
